CustomerID,Country,SalesChannel
49811.0,Belgium,Online
68544.0,Netherlands,In-store
25622.0,Belgium,In-store
81409.0,United Kingdom,Online
12429.0,Australia,In-store
16468.0,Norway,Online
11525.0,Spain,Online
27234.0,Sweden,In-store
21775.0,France,In-store
85848.0,Spain,Online
12746.0,Norway,Online
87756.0,United States,In-store
95605.0,Portugal,Online
44281.0,Italy,Online
67072.0,Spain,In-store
63212.0,Germany,In-store
90600.0,Australia,In-store
59633.0,Australia,Online
87572.0,Germany,In-store
34108.0,Australia,Online
65841.0,Sweden,In-store
90601.0,Belgium,In-store
73232.0,Portugal,Online
90602.0,France,In-store
69569.0,United Kingdom,In-store
81296.0,Italy,In-store
90603.0,Sweden,Online
72130.0,Belgium,In-store
23239.0,Germany,Online
97424.0,Portugal,In-store
70135.0,Norway,In-store
57948.0,Germany,Online
60070.0,France,Online
90604.0,Spain,In-store
77008.0,United States,Online
24332.0,Portugal,Online
34752.0,Australia,Online
90605.0,Australia,In-store
63383.0,Belgium,In-store
90606.0,Spain,Online
38559.0,United Kingdom,Online
47213.0,France,In-store
59571.0,Norway,In-store
76678.0,Norway,In-store
16134.0,United Kingdom,In-store
57248.0,United Kingdom,In-store
90607.0,Netherlands,Online
46554.0,Spain,In-store
14014.0,Portugal,Online
33667.0,Norway,In-store
22095.0,Italy,In-store
35660.0,France,Online
90608.0,Australia,Online
68782.0,United Kingdom,Online
90609.0,Belgium,In-store
14747.0,Belgium,In-store
90610.0,Australia,In-store
69283.0,Netherlands,Online
24016.0,France,In-store
65030.0,Sweden,Online
40349.0,United States,Online
83392.0,Sweden,Online
86791.0,Australia,Online
75215.0,France,In-store
53371.0,United States,In-store
11439.0,United Kingdom,Online
28207.0,Netherlands,Online
33735.0,Germany,Online
43726.0,Germany,Online
23196.0,Belgium,Online
43334.0,France,Online
81806.0,Norway,Online
56629.0,Spain,Online
22124.0,Australia,Online
45386.0,United Kingdom,Online
17400.0,United States,Online
16669.0,Sweden,Online
70458.0,Norway,In-store
98558.0,Germany,In-store
40732.0,Italy,Online
95871.0,Sweden,Online
99791.0,Netherlands,In-store
61248.0,France,Online
61829.0,United Kingdom,In-store
90611.0,Germany,In-store
78135.0,Germany,Online
74706.0,United Kingdom,In-store
26129.0,Norway,Online
90612.0,Italy,In-store
26321.0,Netherlands,Online
90613.0,Belgium,In-store
53125.0,France,In-store
82631.0,Netherlands,Online
70422.0,Italy,In-store
18356.0,Germany,Online
87130.0,Portugal,Online
35567.0,Italy,Online
33643.0,United States,In-store
41232.0,Belgium,Online
80491.0,Italy,Online
47246.0,Spain,In-store
72276.0,Norway,In-store
45922.0,Portugal,In-store
60112.0,France,Online
89094.0,France,Online
15411.0,Germany,In-store
60619.0,Norway,In-store
28607.0,France,Online
14258.0,Norway,In-store
87616.0,United Kingdom,In-store
45599.0,United States,Online
41381.0,Netherlands,Online
54028.0,Portugal,Online
85337.0,Norway,In-store
87683.0,Italy,Online
90614.0,Germany,Online
47388.0,Italy,In-store
76912.0,Italy,Online
45504.0,Belgium,Online
85670.0,Norway,Online
94569.0,Italy,Online
55714.0,United Kingdom,In-store
70260.0,United States,In-store
67871.0,United States,Online
33980.0,Portugal,Online
36843.0,Netherlands,Online
37325.0,United States,In-store
89397.0,Spain,In-store
24388.0,Netherlands,Online
46644.0,Spain,Online
90615.0,France,In-store
53448.0,Australia,Online
38613.0,Portugal,In-store
92170.0,Spain,Online
30640.0,France,In-store
35381.0,Italy,In-store
41863.0,Spain,Online
15775.0,United States,Online
96269.0,Belgium,In-store
50187.0,Sweden,In-store
22733.0,United Kingdom,Online
94599.0,Australia,Online
58345.0,Spain,Online
55925.0,Portugal,Online
64292.0,United States,In-store
56637.0,United States,Online
98224.0,Belgium,Online
78123.0,Germany,Online
98178.0,Netherlands,In-store
94894.0,Spain,In-store
52566.0,Spain,In-store
90616.0,Belgium,In-store
52569.0,Norway,Online
55813.0,Germany,In-store
26693.0,Spain,In-store
59002.0,Sweden,Online
40062.0,United States,In-store
47099.0,United Kingdom,Online
48396.0,Sweden,In-store
85018.0,United Kingdom,In-store
73892.0,Portugal,In-store
29607.0,Germany,In-store
51014.0,Belgium,In-store
19575.0,Spain,Online
46639.0,Portugal,In-store
73349.0,Norway,In-store
80251.0,Spain,Online
33632.0,Belgium,Online
70433.0,France,In-store
72915.0,Sweden,Online
90617.0,Norway,Online
53364.0,Portugal,Online
78987.0,Belgium,In-store
11451.0,Norway,Online
76281.0,Italy,Online
45215.0,Italy,Online
90618.0,United States,In-store
51902.0,United Kingdom,Online
53741.0,United Kingdom,In-store
62229.0,Sweden,In-store
92797.0,Belgium,In-store
11747.0,Italy,Online
78297.0,Belgium,In-store
32828.0,Norway,Online
96419.0,France,Online
69720.0,Australia,Online
78738.0,United Kingdom,In-store
47786.0,Norway,Online
90619.0,United Kingdom,Online
90620.0,Sweden,Online
87777.0,Netherlands,In-store
83451.0,Italy,Online
71664.0,Portugal,In-store
55239.0,Germany,Online
40067.0,Portugal,In-store
90621.0,Spain,In-store
49467.0,Spain,Online
42720.0,United States,In-store
13514.0,United States,In-store
74977.0,Norway,In-store
90563.0,Italy,In-store
78378.0,Sweden,In-store
58655.0,France,In-store
65830.0,Spain,Online
49788.0,Norway,In-store
13876.0,Sweden,Online
81982.0,France,Online
60899.0,United States,Online
20441.0,France,In-store
68609.0,Netherlands,In-store
20738.0,Italy,In-store
36053.0,United Kingdom,Online
11769.0,United States,In-store
64499.0,Netherlands,In-store
90622.0,United Kingdom,In-store
44220.0,Australia,Online
62449.0,Netherlands,Online
76149.0,France,In-store
38641.0,Portugal,Online
33298.0,Sweden,Online
75125.0,Sweden,In-store
93369.0,Italy,Online
90623.0,Portugal,In-store
94342.0,Belgium,Online
24666.0,Germany,Online
81495.0,Portugal,Online
74333.0,Netherlands,Online
46144.0,Sweden,Online
53326.0,Spain,Online
88238.0,France,In-store
68471.0,Germany,Online
82395.0,Italy,In-store
74885.0,Portugal,Online
99374.0,Australia,In-store
99899.0,Norway,Online
90624.0,United Kingdom,Online
56019.0,Italy,In-store
59015.0,Sweden,Online
46213.0,Norway,Online
14654.0,United States,Online
49450.0,Australia,In-store
16673.0,Australia,Online
90625.0,Norway,In-store
39972.0,Belgium,In-store
85127.0,Netherlands,Online
81400.0,United States,In-store
90626.0,Norway,In-store
63867.0,Sweden,Online
77031.0,Netherlands,Online
90627.0,France,In-store
38675.0,Australia,Online
90628.0,Germany,Online
51723.0,France,Online
56807.0,Belgium,Online
86289.0,Netherlands,Online
90629.0,France,Online
90630.0,France,In-store
77788.0,Portugal,In-store
48768.0,Spain,Online
61278.0,Belgium,In-store
20155.0,Norway,Online
41490.0,Australia,In-store
25523.0,Spain,In-store
45211.0,Netherlands,In-store
11679.0,Germany,In-store
17684.0,Germany,In-store
22621.0,Belgium,In-store
30732.0,Portugal,In-store
75954.0,Italy,In-store
21394.0,Australia,Online
39182.0,Spain,In-store
19074.0,Netherlands,In-store
37982.0,Australia,In-store
74442.0,Belgium,Online
58876.0,Netherlands,In-store
37019.0,Spain,Online
51072.0,Portugal,Online
62409.0,Spain,In-store
74890.0,Germany,In-store
89716.0,Australia,Online
47661.0,Spain,Online
30614.0,France,In-store
59152.0,Sweden,In-store
54392.0,Italy,In-store
97141.0,United Kingdom,Online
89481.0,France,Online
87264.0,Germany,In-store
86391.0,Belgium,In-store
42475.0,Netherlands,In-store
16396.0,Spain,In-store
24396.0,Italy,Online
11270.0,United States,Online
44894.0,Australia,Online
11181.0,Germany,Online
63876.0,Sweden,Online
98966.0,Spain,Online
93534.0,France,In-store
32649.0,Portugal,In-store
99272.0,United States,Online
63182.0,Germany,In-store
90631.0,Portugal,In-store
86042.0,Sweden,In-store
60766.0,Netherlands,Online
53446.0,United Kingdom,In-store
90632.0,Norway,Online
90633.0,United States,In-store
12119.0,United Kingdom,In-store
40915.0,Sweden,Online
20194.0,Norway,Online
97782.0,Australia,Online
98753.0,Italy,Online
96073.0,Belgium,In-store
90634.0,Netherlands,In-store
10158.0,United States,Online
63213.0,France,In-store
43344.0,Portugal,Online
75017.0,Italy,In-store
90635.0,France,Online
10768.0,United States,In-store
91605.0,Spain,In-store
15598.0,Belgium,Online
86207.0,Sweden,In-store
86375.0,Portugal,Online
80625.0,Belgium,In-store
50261.0,Spain,In-store
95647.0,United Kingdom,Online
74487.0,United Kingdom,In-store
32360.0,Netherlands,Online
72974.0,United States,In-store
83321.0,United Kingdom,Online
20211.0,Netherlands,Online
60361.0,United Kingdom,Online
41066.0,Italy,In-store
58825.0,Portugal,In-store
85131.0,Portugal,In-store
50488.0,France,Online
90636.0,Italy,In-store
25979.0,France,Online
27822.0,Sweden,In-store
81800.0,Australia,In-store
56660.0,Germany,Online
51781.0,Australia,In-store
58097.0,Germany,In-store
11517.0,Spain,In-store
65520.0,United Kingdom,Online
21157.0,Norway,Online
61757.0,Netherlands,In-store
90637.0,France,Online
23292.0,France,In-store
32259.0,Belgium,In-store
90638.0,United Kingdom,In-store
87427.0,Netherlands,In-store
69746.0,Portugal,In-store
27015.0,United States,In-store
23858.0,Australia,Online
47944.0,United States,Online
64533.0,Belgium,In-store
11009.0,Spain,In-store
90639.0,France,In-store
83907.0,Norway,Online
62954.0,Belgium,Online
86074.0,United Kingdom,In-store
59007.0,Belgium,Online
90640.0,Belgium,In-store
55467.0,United Kingdom,In-store
48015.0,France,Online
53681.0,Belgium,In-store
87181.0,Netherlands,In-store
93382.0,Portugal,In-store
47041.0,United Kingdom,In-store
76517.0,Netherlands,In-store
27993.0,France,Online
64597.0,Portugal,In-store
84050.0,Netherlands,In-store
53838.0,Portugal,Online
77592.0,Germany,In-store
90641.0,Italy,In-store
13572.0,Spain,In-store
24632.0,United Kingdom,Online
84742.0,United States,In-store
87426.0,Spain,Online
69105.0,United States,In-store
91467.0,Portugal,In-store
76757.0,United States,Online
47086.0,United States,In-store
72492.0,Norway,In-store
25706.0,Sweden,In-store
90642.0,United Kingdom,Online
55910.0,Australia,Online
67659.0,France,Online
60170.0,Spain,Online
58312.0,Germany,Online
39818.0,Belgium,In-store
85944.0,United States,Online
81319.0,Australia,In-store
66180.0,Australia,Online
90643.0,Sweden,Online
88425.0,Australia,Online
18350.0,Germany,Online
56150.0,Netherlands,In-store
91652.0,Portugal,In-store
31205.0,Australia,In-store
90644.0,United Kingdom,In-store
72446.0,France,Online
90645.0,Sweden,In-store
91592.0,Belgium,In-store
93937.0,United Kingdom,In-store
80849.0,Germany,In-store
81189.0,Germany,Online
19899.0,Norway,In-store
14394.0,Australia,Online
84418.0,Spain,In-store
46529.0,Norway,In-store
75709.0,Spain,Online
96401.0,Netherlands,Online
59547.0,Portugal,In-store
62835.0,Belgium,In-store
82566.0,Sweden,In-store
11692.0,Germany,Online
98385.0,Germany,In-store
55474.0,Netherlands,In-store
90302.0,Australia,Online
90687.0,Portugal,Online
42628.0,Italy,Online
84011.0,United States,In-store
72871.0,Norway,In-store
74279.0,Italy,Online
36931.0,Germany,In-store
81561.0,Sweden,Online
31803.0,Italy,In-store
20921.0,Belgium,Online
98829.0,Netherlands,In-store
77102.0,Norway,In-store
42683.0,Italy,In-store
76546.0,Germany,In-store
73041.0,Germany,Online
17695.0,Germany,In-store
34561.0,United States,Online
83754.0,Netherlands,Online
71801.0,Portugal,Online
70930.0,Australia,In-store
80394.0,Sweden,Online
45708.0,Spain,In-store
88111.0,United Kingdom,Online
44134.0,Netherlands,Online
20792.0,Netherlands,In-store
61095.0,Italy,Online
64521.0,Belgium,In-store
70936.0,Italy,In-store
80545.0,Germany,Online
54580.0,Germany,In-store
27263.0,United States,Online
71343.0,France,In-store
53542.0,Belgium,In-store
70655.0,Italy,Online
67625.0,France,In-store
76497.0,Spain,In-store
95081.0,Portugal,In-store
78498.0,Sweden,In-store
58104.0,Portugal,In-store
89837.0,United States,In-store
41186.0,Sweden,Online
70993.0,United Kingdom,Online
79601.0,Italy,In-store
41605.0,Italy,Online
21362.0,Sweden,Online
33342.0,Australia,Online
89837.0,Belgium,Online
81162.0,Norway,In-store
35882.0,Norway,In-store
90646.0,Portugal,In-store
26349.0,Germany,In-store
94733.0,Sweden,Online
32691.0,Italy,Online
55766.0,Portugal,Online
90647.0,Norway,In-store
74426.0,Sweden,Online
90648.0,Germany,Online
77043.0,Belgium,In-store
90649.0,Belgium,Online
40977.0,Spain,In-store
25030.0,Spain,Online
38298.0,Sweden,In-store
70853.0,Netherlands,In-store
16828.0,United Kingdom,Online
29234.0,United Kingdom,Online
31674.0,Portugal,In-store
67537.0,Portugal,In-store
98206.0,Spain,In-store
42020.0,Spain,In-store
19392.0,Sweden,In-store
36145.0,France,Online
21150.0,Belgium,In-store
83389.0,Australia,Online
69217.0,Sweden,Online
90650.0,Netherlands,In-store
19741.0,Netherlands,In-store
76627.0,Italy,Online
35503.0,France,In-store
39920.0,United States,In-store
43084.0,United States,In-store
90651.0,United States,In-store
84765.0,Italy,Online
90652.0,Portugal,Online
23334.0,Australia,Online
85411.0,France,Online
90653.0,Norway,Online
90557.0,France,Online
37769.0,Spain,Online
15616.0,Spain,In-store
39536.0,Spain,In-store
57870.0,Germany,Online
39037.0,Spain,Online
33009.0,Australia,In-store
65447.0,Germany,Online
99423.0,Spain,Online
79669.0,Australia,Online
12970.0,Netherlands,Online
11262.0,Spain,In-store
53805.0,France,In-store
20089.0,Belgium,In-store
29056.0,Italy,In-store
32886.0,Spain,Online
27527.0,Australia,In-store
69703.0,Sweden,Online
18553.0,Sweden,In-store
87227.0,Australia,In-store
77627.0,Sweden,Online
60439.0,Australia,Online
60826.0,Italy,In-store
44393.0,Sweden,Online
95202.0,Netherlands,In-store
82639.0,Belgium,In-store
16643.0,Spain,Online
90654.0,United States,In-store
32766.0,Sweden,In-store
72626.0,Australia,Online
64524.0,France,Online
10184.0,Germany,Online
90655.0,Italy,In-store
93229.0,Portugal,In-store
14447.0,Australia,In-store
54292.0,Belgium,In-store
67084.0,Norway,Online
87776.0,United Kingdom,In-store
75589.0,Spain,Online
10345.0,United Kingdom,Online
82444.0,Netherlands,Online
69206.0,Portugal,Online
40312.0,Netherlands,Online
77716.0,Italy,In-store
81773.0,Sweden,Online
66268.0,Spain,Online
59301.0,Australia,Online
90656.0,Portugal,Online
48039.0,Spain,Online
42080.0,Australia,In-store
87482.0,Belgium,Online
57823.0,Portugal,Online
42997.0,Spain,Online
96712.0,Portugal,Online
27060.0,France,Online
81035.0,Sweden,In-store
56003.0,United States,In-store
86277.0,Germany,In-store
97690.0,Belgium,In-store
94985.0,Netherlands,Online
90657.0,Italy,In-store
90456.0,Italy,Online
90658.0,Netherlands,In-store
58256.0,France,In-store
17288.0,Netherlands,Online
40832.0,Spain,Online
37687.0,United Kingdom,Online
49011.0,United States,In-store
90659.0,Belgium,Online
65924.0,Germany,Online
72600.0,United Kingdom,In-store
90660.0,France,In-store
31104.0,Italy,Online
53321.0,United Kingdom,In-store
81064.0,Spain,In-store
99506.0,Portugal,Online
26261.0,Sweden,Online
82388.0,Netherlands,Online
46693.0,Belgium,In-store
88283.0,United Kingdom,Online
81920.0,United States,In-store
90661.0,Germany,Online
80009.0,United States,In-store
81946.0,Norway,Online
91305.0,Belgium,In-store
47998.0,Netherlands,Online
36692.0,Belgium,In-store
61700.0,Italy,In-store
19031.0,Italy,Online
79433.0,Australia,Online
22148.0,Italy,Online
50788.0,Belgium,Online
70472.0,United States,Online
35985.0,France,Online
24168.0,Australia,In-store
58191.0,France,In-store
51983.0,United States,In-store
14180.0,Sweden,In-store
31668.0,Italy,In-store
25736.0,Netherlands,Online
90662.0,Belgium,In-store
23940.0,Italy,In-store
52722.0,Netherlands,In-store
89234.0,Portugal,Online
74434.0,Sweden,In-store
59674.0,France,In-store
38455.0,Germany,In-store
98594.0,Portugal,Online
34607.0,Norway,In-store
56853.0,United Kingdom,Online
57303.0,Norway,In-store
34943.0,Norway,In-store
97982.0,Spain,In-store
53980.0,Germany,In-store
90663.0,Spain,In-store
13169.0,France,Online
45069.0,Norway,In-store
63656.0,Italy,Online
72970.0,Spain,In-store
90664.0,Germany,Online
90665.0,Belgium,In-store
90692.0,Spain,In-store
39266.0,Germany,Online
30943.0,Belgium,Online
71220.0,Australia,Online
35021.0,Sweden,In-store
95653.0,Germany,Online
86381.0,United States,In-store
11905.0,Belgium,In-store
70489.0,Netherlands,In-store
92284.0,France,Online
27335.0,Norway,Online
32928.0,France,In-store
90666.0,Portugal,In-store
34915.0,Sweden,Online
96853.0,Portugal,Online
64545.0,Germany,Online
64804.0,Australia,Online
58020.0,Germany,Online
15608.0,Netherlands,In-store
24443.0,Belgium,In-store
73737.0,Italy,Online
89300.0,Australia,In-store
84585.0,United States,Online
90667.0,Sweden,Online
32693.0,Spain,Online
10845.0,Germany,In-store
93601.0,Netherlands,Online
26353.0,Italy,Online
52769.0,United Kingdom,Online
98270.0,Germany,Online
51659.0,United States,Online
60254.0,Australia,Online
98201.0,Portugal,In-store
66588.0,Sweden,Online
47680.0,Netherlands,In-store
59956.0,Belgium,In-store
34747.0,Norway,Online
31026.0,United Kingdom,In-store
15087.0,United States,In-store
90668.0,Sweden,In-store
40202.0,Italy,In-store
86464.0,United Kingdom,In-store
54232.0,Sweden,Online
76892.0,United Kingdom,Online
99440.0,Netherlands,Online
86325.0,Australia,In-store
80604.0,France,In-store
52629.0,Germany,In-store
28807.0,Australia,Online
37707.0,Germany,Online
54548.0,Germany,In-store
30888.0,Germany,Online
64252.0,Portugal,Online
84389.0,Netherlands,In-store
24005.0,Spain,In-store
82344.0,Australia,In-store
77547.0,Belgium,In-store
85722.0,Germany,Online
29122.0,Portugal,In-store
39028.0,France,Online
62512.0,Portugal,In-store
60540.0,United Kingdom,In-store
89231.0,United Kingdom,Online
94042.0,Australia,In-store
87536.0,Belgium,In-store
88905.0,Norway,Online
39121.0,Australia,In-store
83630.0,United Kingdom,In-store
12620.0,United Kingdom,In-store
55395.0,Italy,In-store
21811.0,United Kingdom,In-store
27370.0,Spain,Online
44834.0,United Kingdom,In-store
81079.0,Spain,In-store
34659.0,Italy,Online
29022.0,Germany,In-store
45496.0,Netherlands,In-store
76652.0,United Kingdom,Online
90669.0,Portugal,Online
90670.0,Belgium,In-store
17577.0,France,In-store
90671.0,United States,Online
73338.0,Australia,In-store
90672.0,Germany,Online
