InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Discount,ShippingCost,TotalAmount
555605,SKU_1435,20125.0,2021-08-03,20,75.36,0.31,19.18,1039.9679999999998
571466,SKU_1999,60416.0,2021-08-03,4,73.15,0.16,17.59,245.78400000000002
239728,SKU_1383,91336.0,2021-08-03,29,88.39,0.04,5.03,2460.7776
367885,SKU_1980,99223.0,2021-08-04,10,96.73,0.26,12.8,715.802
247733,SKU_1857,57884.0,2021-08-04,35,20.21,0.04,8.84,679.056
983523,SKU_1685,91054.0,2021-08-04,27,95.08,0.08,28.86,2361.7871999999998
915122,SKU_1131,26414.0,2021-08-04,1,24.93,0.36,14.26,15.9552
394977,SKU_1262,22981.0,2021-08-04,41,62.32,0.39,21.93,1558.6232
726854,SKU_1393,91337.0,2021-08-04,25,17.01,0.37,18.74,267.9075
171240,SKU_1782,43059.0,2021-08-04,23,3.15,0.04,27.89,69.552
731186,SKU_1921,81657.0,2021-08-04,20,32.24,0.27,11.38,470.70400000000006
439855,SKU_1207,30455.0,2021-08-04,11,22.98,0.13,19.27,219.9186
309304,SKU_1807,14162.0,2021-08-04,41,34.83,0.28,9.82,1028.1816
925455,SKU_1225,64239.0,2021-08-04,25,28.61,0.07,8.13,665.1825
926641,SKU_1700,74055.0,2021-08-04,7,12.43,0.08,17.56,80.0492
455734,SKU_1464,91338.0,2021-08-04,-23,21.66,0.49,17.67,-254.0718
973044,SKU_1357,35356.0,2021-08-04,6,9.69,0.39,29.85,35.4654
180522,SKU_1143,91339.0,2021-08-04,-3,-53.5,0.02,17.67,157.29
473798,SKU_1353,48332.0,2021-08-04,48,82.94,0.47,6.87,2109.9936000000002
769800,SKU_1250,85893.0,2021-08-04,34,57.67,0.26,26.44,1450.9772
219107,SKU_1375,92775.0,2021-08-04,20,33.14,0.01,16.21,656.1719999999999
501176,SKU_1988,67334.0,2021-08-04,34,84.79,0.34,29.26,1902.6875999999997
122462,SKU_1244,40067.0,2021-08-04,13,16.19,0.01,28.73,208.36530000000002
904253,SKU_1017,37590.0,2021-08-04,6,82.79,0.45,17.18,273.20700000000005
520474,SKU_1714,56675.0,2021-08-04,9,62.07,0.4,20.83,335.178
192889,SKU_1715,89882.0,2021-08-04,30,20.85,0.45,13.0,344.02500000000003
188952,SKU_1484,53922.0,2021-08-04,27,21.59,0.12,21.76,512.9784
817884,SKU_1001,31653.0,2021-08-05,9,6.82,0.0,15.46,61.38
515331,SKU_1949,62526.0,2021-08-05,10,88.68,0.2,22.62,709.44
801793,SKU_1375,50879.0,2021-08-05,38,75.39,0.07,13.66,2664.2826
321576,SKU_1913,36766.0,2021-08-05,1,93.31,0.04,15.02,89.5776
843681,SKU_1565,57891.0,2021-08-05,3,23.42,0.4,13.1,42.156
598149,SKU_1165,66299.0,2021-08-05,34,5.47,0.26,27.96,137.62519999999998
965796,SKU_1864,71620.0,2021-08-05,49,49.98,0.1,20.52,2204.118
956509,SKU_1328,82553.0,2021-08-05,36,32.2,0.12,6.57,1020.096
402788,SKU_1654,68333.0,2021-08-05,33,42.05,0.09,12.4,1262.7614999999998
424787,SKU_1447,75385.0,2021-08-05,44,46.92,0.1,14.1,1858.0320000000002
375455,SKU_1091,14977.0,2021-08-05,48,79.49,0.26,10.11,2823.4847999999997
354084,SKU_1519,99561.0,2021-08-05,45,71.98,0.47,20.67,1716.7230000000002
229466,SKU_1251,84257.0,2021-08-05,3,78.16,0.02,15.98,229.79039999999998
130531,SKU_1941,89819.0,2021-08-05,31,23.45,0.09,6.14,661.5245
114588,SKU_1611,64081.0,2021-08-05,6,5.1,0.26,10.42,22.644
935848,SKU_1038,86321.0,2021-08-05,16,87.91,0.11,10.17,1251.8383999999999
243452,SKU_1435,48129.0,2021-08-05,43,37.97,0.22,13.86,1273.5138000000002
798005,SKU_1647,52475.0,2021-08-05,13,34.13,0.39,23.0,270.65090000000004
511034,SKU_1361,64792.0,2021-08-05,33,74.11,0.39,8.48,1491.8343
261929,SKU_1945,27395.0,2021-08-05,1,13.01,0.42,21.78,7.545800000000001
645999,SKU_1561,91340.0,2021-08-05,46,37.6,0.09,11.38,1573.9360000000001
760457,SKU_1082,91341.0,2021-08-05,9,46.41,0.36,10.29,267.3216
783753,SKU_1765,16560.0,2021-08-05,22,98.74,0.38,20.56,1346.8135999999997
908508,SKU_1707,72358.0,2021-08-05,47,77.23,0.33,16.61,2431.9727
446418,SKU_1026,15380.0,2021-08-06,34,86.47,0.12,23.3,2587.1824
419753,SKU_1588,17731.0,2021-08-06,34,82.26,0.05,21.8,2656.998
784677,SKU_1805,53030.0,2021-08-06,1,29.32,0.04,27.86,28.147199999999998
597981,SKU_1766,39212.0,2021-08-06,37,18.14,0.29,6.54,476.5378
158480,SKU_1020,34298.0,2021-08-06,41,94.12,0.08,29.96,3550.2064
893476,SKU_1217,91342.0,2021-08-06,-44,-7.11,1.8227092562976677,17.67,-257.3763637401624
874597,SKU_1044,86119.0,2021-08-06,18,57.36,0.4,25.37,619.4879999999999
155486,SKU_1953,91343.0,2021-08-06,12,34.27,0.43,13.92,234.40680000000003
155162,SKU_1406,99481.0,2021-08-06,46,72.59,0.39,21.99,2036.8754000000001
834647,SKU_1693,91344.0,2021-08-06,-50,-26.23,0.21,17.41,1036.085
129882,SKU_1797,80607.0,2021-08-06,20,76.66,0.45,11.8,843.26
678366,SKU_1478,92541.0,2021-08-06,19,44.83,0.43,12.75,485.50890000000004
945166,SKU_1862,14989.0,2021-08-06,2,51.77,0.26,27.39,76.6196
338680,SKU_1655,59541.0,2021-08-06,4,77.23,0.27,9.58,225.51160000000002
733018,SKU_1563,91345.0,2021-08-06,-43,63.86,0.45,17.5,-1510.2890000000002
274898,SKU_1762,99457.0,2021-08-06,8,71.04,0.45,11.0,312.5760000000001
450129,SKU_1617,81179.0,2021-08-06,34,60.88,0.4,16.15,1241.952
406172,SKU_1808,44981.0,2021-08-06,38,90.24,0.35,23.7,2228.928
612871,SKU_1710,16342.0,2021-08-06,7,25.52,0.12,18.45,157.20319999999998
723226,SKU_1336,24571.0,2021-08-06,29,28.46,0.34,26.07,544.7244
742607,SKU_1791,25859.0,2021-08-06,40,80.72,0.1,29.33,2905.92
656831,SKU_1147,33181.0,2021-08-06,44,6.61,0.43,15.43,165.77880000000005
748567,SKU_1614,91346.0,2021-08-06,18,32.1,0.03,17.65,560.466
129362,SKU_1410,60862.0,2021-08-06,42,91.98,0.31,26.64,2665.5804
520531,SKU_1513,10058.0,2021-08-07,41,34.44,0.4,6.68,847.2239999999999
258818,SKU_1767,84257.0,2021-08-07,11,93.16,0.02,11.57,1004.2647999999999
503273,SKU_1571,34134.0,2021-08-07,8,84.25,0.3,14.27,471.79999999999995
342721,SKU_1818,91347.0,2021-08-07,-35,82.92,0.33,17.67,-1944.474
929347,SKU_1384,48839.0,2021-08-07,9,11.59,0.4,5.76,62.586
937802,SKU_1481,16961.0,2021-08-07,39,3.54,0.25,8.15,103.545
789517,SKU_1602,52321.0,2021-08-07,41,85.74,0.28,27.45,2531.0447999999997
473519,SKU_1100,91348.0,2021-08-07,-22,-71.28,1.5514477361211352,18.02,-864.7582818757194
242394,SKU_1113,48481.0,2021-08-07,29,38.19,0.16,12.52,930.3084
694100,SKU_1261,34280.0,2021-08-07,14,34.3,0.45,23.86,264.10999999999996
571058,SKU_1421,45726.0,2021-08-07,40,8.4,0.28,5.93,241.92
920449,SKU_1053,44826.0,2021-08-07,15,54.65,0.16,9.53,688.5899999999999
943224,SKU_1187,30886.0,2021-08-07,47,52.05,0.23,16.82,1883.6895
328208,SKU_1538,91349.0,2021-08-07,-34,-63.71,1.4491632059671575,17.41,-972.9503869736985
491342,SKU_1751,14383.0,2021-08-07,47,76.01,0.04,17.05,3429.5712000000003
904061,SKU_1591,22452.0,2021-08-07,5,34.55,0.18,15.87,141.655
752902,SKU_1189,35293.0,2021-08-07,11,50.97,0.05,6.38,532.6365
196950,SKU_1830,98371.0,2021-08-07,37,40.68,0.27,6.38,1098.7668
274942,SKU_1866,33260.0,2021-08-07,23,4.91,0.38,13.5,70.0166
164829,SKU_1602,15466.0,2021-08-07,49,23.65,0.13,5.16,1008.1995
869890,SKU_1546,93558.0,2021-08-07,18,84.98,0.12,17.39,1346.0832
634876,SKU_1057,16574.0,2021-08-07,10,52.08,0.47,22.71,276.024
991712,SKU_1502,50125.0,2021-08-07,47,62.0,0.3,16.23,2039.8
596195,SKU_1188,76959.0,2021-08-07,21,67.24,0.16,23.0,1186.1136
402865,SKU_1764,86097.0,2021-08-08,6,89.57,0.07,15.01,499.8005999999999
792505,SKU_1547,41755.0,2021-08-08,48,44.85,0.03,24.49,2088.216
372743,SKU_1869,33428.0,2021-08-08,12,91.42,0.04,22.49,1053.1584
434738,SKU_1603,35507.0,2021-08-08,38,99.26,0.44,25.98,2112.2528
575958,SKU_1567,85941.0,2021-08-08,6,73.33,0.43,10.98,250.78860000000003
832790,SKU_1578,82597.0,2021-08-08,12,78.42,0.27,11.02,686.9592
758299,SKU_1312,36941.0,2021-08-08,39,95.78,0.06,21.14,3511.2947999999997
352856,SKU_1168,98924.0,2021-08-08,2,54.55,0.3,24.67,76.36999999999999
384293,SKU_1798,54180.0,2021-08-08,27,51.25,0.22,29.84,1079.325
821927,SKU_1130,35878.0,2021-08-08,13,1.7,0.21,19.88,17.459
241280,SKU_1677,82975.0,2021-08-08,12,25.88,0.08,20.06,285.71520000000004
297170,SKU_1948,68519.0,2021-08-08,3,56.56,0.28,23.94,122.1696
471178,SKU_1563,66488.0,2021-08-08,25,96.91,0.27,29.52,1768.6074999999998
280564,SKU_1151,30653.0,2021-08-08,24,39.85,0.23,17.23,736.4280000000001
120951,SKU_1921,22253.0,2021-08-08,46,89.71,0.33,5.78,2764.8621999999996
279992,SKU_1104,14694.0,2021-08-08,33,19.66,0.13,13.69,564.4386
671054,SKU_1366,84281.0,2021-08-08,7,49.19,0.0,19.51,344.33
943446,SKU_1091,13616.0,2021-08-08,11,33.75,0.2,20.63,297.0
259423,SKU_1712,26589.0,2021-08-08,6,69.85,0.38,28.55,259.842
577432,SKU_1804,24260.0,2021-08-08,32,83.19,0.24,25.52,2023.1807999999999
542602,SKU_1884,58020.0,2021-08-08,25,1.36,0.0,5.14,34.0
711410,SKU_1730,91350.0,2021-08-08,-31,4.83,0.21,17.205,-118.2867
895740,SKU_1431,67351.0,2021-08-08,44,57.54,0.35,29.0,1645.644
945684,SKU_1578,70349.0,2021-08-08,12,53.5,0.18,15.72,526.44
568361,SKU_1680,70828.0,2021-08-09,21,58.1,0.09,29.91,1110.2910000000002
183211,SKU_1304,63952.0,2021-08-09,47,10.3,0.35,18.08,314.665
521280,SKU_1027,42184.0,2021-08-09,34,36.41,0.22,12.32,965.5931999999999
547095,SKU_1287,45823.0,2021-08-09,8,2.38,0.13,5.83,16.564799999999998
226534,SKU_1354,91351.0,2021-08-09,-9,-94.08,1.20471120436037,17.75,-173.33307095601253
633008,SKU_1966,77355.0,2021-08-09,17,31.26,0.24,15.04,403.8792000000001
488348,SKU_1838,95032.0,2021-08-09,6,11.77,0.33,20.08,47.3154
536156,SKU_1980,88750.0,2021-08-09,22,68.03,0.27,10.45,1092.5618
704281,SKU_1543,76561.0,2021-08-09,23,14.86,0.28,18.02,246.08159999999998
409257,SKU_1677,91352.0,2021-08-09,38,5.08,0.25,20.99,144.78
935358,SKU_1403,91353.0,2021-08-09,-27,-30.37,1.7005557033927268,17.265,-574.448671225002
531419,SKU_1135,43087.0,2021-08-09,49,91.76,0.07,18.91,4181.5032
844261,SKU_1067,40835.0,2021-08-09,6,67.98,0.47,9.65,216.1764
650193,SKU_1153,63644.0,2021-08-09,20,1.54,0.13,5.41,26.796
304580,SKU_1462,25111.0,2021-08-09,33,94.4,0.36,17.3,1993.7280000000003
674673,SKU_1325,45690.0,2021-08-09,26,89.15,0.14,8.87,1993.394
130653,SKU_1815,87534.0,2021-08-09,48,18.93,0.36,24.63,581.5296
191865,SKU_1095,59720.0,2021-08-09,38,51.31,0.18,25.31,1598.8196000000003
577936,SKU_1196,41088.0,2021-08-09,19,93.27,0.2,7.39,1417.704
750101,SKU_1107,25409.0,2021-08-09,4,66.23,0.43,25.06,151.00440000000003
245871,SKU_1045,31002.0,2021-08-09,8,1.74,0.44,6.91,7.7952
815463,SKU_1185,53493.0,2021-08-09,28,16.39,0.02,13.23,449.7416
348535,SKU_1453,54876.0,2021-08-09,35,1.82,0.33,29.99,42.678999999999995
639340,SKU_1322,96319.0,2021-08-09,28,73.49,0.13,19.46,1790.2163999999998
237116,SKU_1284,86873.0,2021-08-10,43,70.46,0.34,5.83,1999.6547999999996
250943,SKU_1082,16951.0,2021-08-10,20,36.06,0.33,9.06,483.20399999999995
320375,SKU_1649,86726.0,2021-08-10,26,19.3,0.03,15.78,486.746
605935,SKU_1326,98857.0,2021-08-10,48,99.93,0.12,7.42,4221.0432
645669,SKU_1748,68336.0,2021-08-10,32,56.34,0.21,22.76,1424.2752
772634,SKU_1448,29543.0,2021-08-10,30,47.71,0.29,10.35,1016.223
867522,SKU_1320,46558.0,2021-08-10,22,80.3,0.29,12.29,1254.2859999999998
880305,SKU_1144,91354.0,2021-08-10,-2,-59.48,1.4952463893080352,18.02,-58.91451047208387
445252,SKU_1277,37381.0,2021-08-10,20,16.46,0.29,15.88,233.73200000000003
335020,SKU_1611,48496.0,2021-08-10,14,24.07,0.3,10.98,235.886
149892,SKU_1013,20694.0,2021-08-10,12,82.86,0.01,18.5,984.3767999999999
281593,SKU_1261,71404.0,2021-08-10,1,49.54,0.03,21.37,48.053799999999995
977933,SKU_1413,92469.0,2021-08-10,43,18.39,0.29,28.04,561.4467
839280,SKU_1493,20514.0,2021-08-10,43,95.62,0.31,26.18,2837.0453999999995
445535,SKU_1046,84208.0,2021-08-10,23,79.93,0.45,26.75,1011.1145000000001
380064,SKU_1736,34978.0,2021-08-10,28,82.15,0.18,6.19,1886.1640000000004
903134,SKU_1915,52060.0,2021-08-10,22,90.06,0.16,27.58,1664.3088
356216,SKU_1655,57250.0,2021-08-10,49,33.21,0.23,12.4,1253.0133
888326,SKU_1195,39819.0,2021-08-10,10,22.35,0.47,17.48,118.45500000000001
917417,SKU_1289,26129.0,2021-08-10,36,19.77,0.35,5.97,462.61800000000005
259359,SKU_1768,25326.0,2021-08-10,25,70.0,0.33,10.52,1172.4999999999998
883059,SKU_1972,91355.0,2021-08-10,32,24.42,0.39,20.52,476.6784
225702,SKU_1431,78858.0,2021-08-10,23,54.94,0.36,19.37,808.7167999999999
173527,SKU_1519,85336.0,2021-08-10,19,89.16,0.01,10.6,1677.0996
246511,SKU_1789,67357.0,2021-08-11,46,3.67,0.24,26.79,128.3032
849980,SKU_1323,33760.0,2021-08-11,17,13.3,0.15,7.48,192.185
928667,SKU_1801,94097.0,2021-08-11,49,43.07,0.01,7.8,2089.3257
783019,SKU_1955,31245.0,2021-08-11,42,93.32,0.01,21.1,3880.2455999999997
387120,SKU_1428,96331.0,2021-08-11,24,47.85,0.39,7.48,700.524
335311,SKU_1292,72739.0,2021-08-11,6,50.43,0.2,10.46,242.064
969075,SKU_1376,31060.0,2021-08-11,19,5.88,0.26,19.82,82.6728
823225,SKU_1534,32725.0,2021-08-11,19,57.04,0.17,6.59,899.5207999999999
469775,SKU_1083,76832.0,2021-08-11,45,99.91,0.44,6.33,2517.732
823666,SKU_1766,97156.0,2021-08-11,12,65.48,0.23,29.17,605.0352
680985,SKU_1372,47362.0,2021-08-11,32,96.21,0.39,11.57,1878.0191999999997
694670,SKU_1023,39395.0,2021-08-11,25,92.69,0.19,13.76,1876.9725
903083,SKU_1986,74932.0,2021-08-11,32,83.61,0.33,12.52,1792.5983999999999
280116,SKU_1908,12365.0,2021-08-11,4,22.27,0.3,15.87,62.355999999999995
114633,SKU_1324,75498.0,2021-08-11,39,47.35,0.11,26.98,1643.5185000000001
179164,SKU_1847,89839.0,2021-08-11,2,59.38,0.37,5.89,74.81880000000001
887001,SKU_1315,90682.0,2021-08-11,23,68.65,0.36,22.55,1010.528
553116,SKU_1549,26339.0,2021-08-11,7,56.44,0.37,15.12,248.9004
953941,SKU_1943,31184.0,2021-08-11,20,58.06,0.06,22.51,1091.528
223425,SKU_1220,91356.0,2021-08-11,-14,24.95,0.33,17.545,-234.03099999999998
987558,SKU_1921,22934.0,2021-08-11,17,19.06,0.12,6.36,285.13759999999996
874508,SKU_1213,96375.0,2021-08-11,22,21.43,0.43,19.61,268.73220000000003
489666,SKU_1471,34722.0,2021-08-11,7,29.26,0.15,17.61,174.097
395182,SKU_1844,72624.0,2021-08-11,40,22.45,0.17,25.36,745.3399999999999
280160,SKU_1490,23325.0,2021-08-12,23,35.23,0.37,11.68,510.48269999999997
304249,SKU_1084,51432.0,2021-08-12,14,63.34,0.28,23.76,638.4671999999999
305538,SKU_1384,90176.0,2021-08-12,10,72.12,0.34,23.66,475.99199999999996
565432,SKU_1003,38844.0,2021-08-12,46,48.15,0.06,5.34,2082.006
822153,SKU_1706,25672.0,2021-08-12,1,19.88,0.42,15.46,11.5304
567002,SKU_1113,21812.0,2021-08-12,46,63.9,0.21,6.73,2322.126
400282,SKU_1214,13847.0,2021-08-12,17,88.67,0.47,16.42,798.9167000000001
301466,SKU_1335,91357.0,2021-08-12,40,73.2,0.07,13.53,2723.04
572243,SKU_1876,84202.0,2021-08-12,14,10.03,0.23,20.04,108.12339999999999
584046,SKU_1652,90841.0,2021-08-12,49,16.05,0.18,22.1,644.8890000000001
287223,SKU_1166,91358.0,2021-08-12,17,57.16,0.05,9.81,923.1339999999999
997172,SKU_1286,84664.0,2021-08-12,10,68.36,0.24,21.4,519.5360000000001
735462,SKU_1919,91359.0,2021-08-12,18,28.56,0.24,23.38,390.70079999999996
411416,SKU_1494,41695.0,2021-08-12,35,21.2,0.15,5.65,630.6999999999999
237980,SKU_1383,31669.0,2021-08-12,10,39.77,0.08,13.61,365.88400000000007
504060,SKU_1846,25098.0,2021-08-12,43,19.45,0.44,23.97,468.35600000000005
937887,SKU_1516,76324.0,2021-08-12,20,51.19,0.02,9.19,1003.324
692735,SKU_1126,61998.0,2021-08-12,16,8.35,0.17,26.47,110.88799999999999
829887,SKU_1432,23060.0,2021-08-12,17,79.22,0.14,26.93,1158.1964
439252,SKU_1085,44441.0,2021-08-12,39,74.77,0.13,5.16,2536.9460999999997
536282,SKU_1597,93052.0,2021-08-12,28,19.8,0.31,8.89,382.53599999999994
326301,SKU_1906,97406.0,2021-08-12,9,72.56,0.18,22.83,535.4928
924765,SKU_1535,94618.0,2021-08-12,20,40.47,0.18,13.49,663.7080000000001
445173,SKU_1044,33949.0,2021-08-12,6,48.29,0.2,11.13,231.79200000000003
401841,SKU_1969,91360.0,2021-08-13,13,38.26,0.42,22.84,288.48040000000003
904066,SKU_1622,49349.0,2021-08-13,9,91.14,0.2,8.75,656.2080000000001
910993,SKU_1289,10888.0,2021-08-13,48,66.22,0.21,11.42,2511.0624000000003
511249,SKU_1906,56471.0,2021-08-13,33,31.87,0.09,15.35,957.0561
155063,SKU_1696,91361.0,2021-08-13,-19,-77.14,1.7259939719109254,17.67,-1064.060324870967
912353,SKU_1234,23420.0,2021-08-13,22,37.06,0.09,9.29,741.9412000000001
643628,SKU_1156,22362.0,2021-08-13,23,7.91,0.25,9.98,136.4475
687069,SKU_1405,52379.0,2021-08-13,46,34.59,0.06,19.61,1495.6716
901333,SKU_1672,39120.0,2021-08-13,25,4.32,0.02,28.71,105.84
110638,SKU_1504,16508.0,2021-08-13,36,12.98,0.5,17.09,233.64000000000001
317986,SKU_1711,91362.0,2021-08-13,7,5.61,0.12,21.34,34.5576
406468,SKU_1121,18069.0,2021-08-13,15,39.38,0.17,22.73,490.281
450500,SKU_1944,78940.0,2021-08-13,29,97.84,0.16,22.7,2383.3824
321668,SKU_1223,15337.0,2021-08-13,8,87.1,0.4,23.32,418.08
394786,SKU_1999,58683.0,2021-08-13,37,83.67,0.2,15.4,2476.632
615518,SKU_1876,96571.0,2021-08-13,10,1.44,0.24,11.26,10.943999999999999
649666,SKU_1022,71980.0,2021-08-13,10,28.67,0.41,23.99,169.15300000000005
937299,SKU_1196,90115.0,2021-08-13,45,21.43,0.25,20.26,723.2625
435830,SKU_1478,59242.0,2021-08-13,13,80.14,0.22,21.29,812.6196
405019,SKU_1284,48585.0,2021-08-13,19,4.86,0.28,8.94,66.4848
218171,SKU_1517,91051.0,2021-08-13,48,74.85,0.25,16.3,2694.6
462205,SKU_1307,43106.0,2021-08-13,49,60.21,0.15,14.8,2507.7464999999997
839089,SKU_1344,92070.0,2021-08-13,23,18.78,0.36,20.36,276.44160000000005
688665,SKU_1600,16096.0,2021-08-13,15,64.98,0.43,6.65,555.5790000000001
884627,SKU_1990,54282.0,2021-08-14,17,29.09,0.42,6.2,286.8274
678979,SKU_1889,46196.0,2021-08-14,10,16.01,0.27,19.14,116.87300000000002
557519,SKU_1397,33028.0,2021-08-14,40,36.12,0.2,11.28,1155.84
554055,SKU_1784,49128.0,2021-08-14,46,92.44,0.11,20.21,3784.4936
411207,SKU_1463,90036.0,2021-08-14,33,62.15,0.18,20.98,1681.779
716070,SKU_1795,47435.0,2021-08-14,45,56.51,0.47,6.72,1347.7635
884184,SKU_1776,20883.0,2021-08-14,18,73.34,0.14,27.37,1135.3032
178343,SKU_1114,83579.0,2021-08-14,4,42.53,0.3,23.83,119.08399999999999
445215,SKU_1635,32841.0,2021-08-14,4,57.97,0.3,13.39,162.31599999999997
745687,SKU_1449,36375.0,2021-08-14,15,26.01,0.1,11.46,351.13500000000005
655645,SKU_1771,92132.0,2021-08-14,31,48.33,0.16,29.93,1258.5131999999999
565054,SKU_1403,42470.0,2021-08-14,2,77.66,0.17,7.95,128.91559999999998
918746,SKU_1680,92732.0,2021-08-14,12,72.82,0.45,12.43,480.61199999999997
541913,SKU_1547,71547.0,2021-08-14,33,80.53,0.31,23.24,1833.6681
694571,SKU_1228,39822.0,2021-08-14,46,59.12,0.15,22.22,2311.592
159567,SKU_1645,16712.0,2021-08-14,20,84.56,0.02,8.73,1657.376
409150,SKU_1243,19258.0,2021-08-14,2,12.32,0.48,27.17,12.812800000000001
337778,SKU_1064,79472.0,2021-08-14,39,92.31,0.21,11.7,2844.0711
241758,SKU_1236,67433.0,2021-08-14,1,13.5,0.48,9.88,7.0200000000000005
685894,SKU_1945,30897.0,2021-08-14,20,65.83,0.45,11.55,724.13
381035,SKU_1959,10924.0,2021-08-14,24,62.87,0.25,12.08,1131.6599999999999
545331,SKU_1002,93138.0,2021-08-14,14,72.83,0.12,15.74,897.2656000000001
726020,SKU_1499,56594.0,2021-08-14,49,29.24,0.21,10.5,1131.8804
816079,SKU_1036,18734.0,2021-08-14,37,66.12,0.33,22.36,1639.1147999999998
916309,SKU_1620,34945.0,2021-08-15,41,6.2,0.15,21.41,216.07000000000002
349465,SKU_1249,30019.0,2021-08-15,29,35.54,0.46,24.09,556.5564
324589,SKU_1002,23522.0,2021-08-15,21,68.51,0.42,13.92,834.4518000000002
638314,SKU_1234,43991.0,2021-08-15,32,46.0,0.39,18.95,897.92
382566,SKU_1416,29097.0,2021-08-15,38,99.68,0.49,21.66,1931.7984000000001
395625,SKU_1954,26909.0,2021-08-15,23,49.01,0.07,15.34,1048.3238999999999
975612,SKU_1250,77544.0,2021-08-15,29,67.67,0.44,28.3,1098.9608
733672,SKU_1142,60242.0,2021-08-15,14,79.92,0.49,14.05,570.6288000000001
352771,SKU_1759,30548.0,2021-08-15,7,87.77,0.25,13.41,460.7925
158031,SKU_1055,87390.0,2021-08-15,23,57.97,0.1,5.34,1199.979
969559,SKU_1060,22224.0,2021-08-15,17,75.79,0.21,8.51,1017.8597000000001
454398,SKU_1067,25788.0,2021-08-15,34,85.08,0.38,29.49,1793.4863999999998
692520,SKU_1078,75828.0,2021-08-15,32,15.97,0.2,23.73,408.83200000000005
767372,SKU_1326,11654.0,2021-08-15,37,25.98,0.01,26.12,951.6474
442368,SKU_1366,91363.0,2021-08-15,-30,-3.27,1.448210733590536,17.205,-43.96947296523159
516673,SKU_1707,74236.0,2021-08-15,42,63.99,0.22,19.58,2096.3124
563788,SKU_1957,10984.0,2021-08-15,45,58.29,0.32,26.36,1783.674
860791,SKU_1706,25445.0,2021-08-15,20,83.44,0.08,9.95,1535.296
916392,SKU_1534,40931.0,2021-08-15,8,47.05,0.02,6.22,368.87199999999996
187695,SKU_1525,21620.0,2021-08-15,8,59.57,0.11,7.06,424.1384
230066,SKU_1389,88112.0,2021-08-15,24,83.02,0.2,25.62,1593.9840000000002
238982,SKU_1288,77954.0,2021-08-15,25,4.9,0.11,15.77,109.02500000000002
364837,SKU_1520,89612.0,2021-08-15,46,11.64,0.29,29.06,380.16240000000005
739601,SKU_1651,40749.0,2021-08-15,27,31.08,0.13,26.34,730.0692
653098,SKU_1753,67113.0,2021-08-16,32,24.04,0.01,16.61,761.5871999999999
644380,SKU_1252,84563.0,2021-08-16,7,18.21,0.21,26.62,100.7013
581995,SKU_1738,52141.0,2021-08-16,12,3.81,0.32,6.39,31.089599999999997
682393,SKU_1884,12851.0,2021-08-16,48,98.4,0.09,27.61,4298.112000000001
785865,SKU_1094,66360.0,2021-08-16,7,67.49,0.06,7.91,444.08419999999995
304300,SKU_1690,91364.0,2021-08-16,-14,67.52,0.04,17.75,-907.4688
390699,SKU_1002,55763.0,2021-08-16,45,72.98,0.46,17.16,1773.4140000000002
696222,SKU_1695,99827.0,2021-08-16,8,95.1,0.33,8.73,509.73599999999993
697076,SKU_1045,91365.0,2021-08-16,4,47.93,0.26,25.07,141.87279999999998
963689,SKU_1803,96378.0,2021-08-16,28,66.91,0.09,6.66,1704.8668
904371,SKU_1652,68068.0,2021-08-16,46,88.51,0.19,12.32,3297.8826000000004
505041,SKU_1524,36780.0,2021-08-16,48,46.42,0.35,10.57,1448.3039999999999
584003,SKU_1697,74269.0,2021-08-16,16,57.37,0.06,25.05,862.8448
595707,SKU_1481,52960.0,2021-08-16,40,21.96,0.46,15.89,474.33600000000007
255223,SKU_1596,68127.0,2021-08-16,34,55.98,0.2,13.02,1522.656
752356,SKU_1417,83506.0,2021-08-16,27,65.1,0.25,16.73,1318.2749999999999
624324,SKU_1042,46573.0,2021-08-16,26,12.6,0.32,5.31,222.76799999999994
456092,SKU_1895,47786.0,2021-08-16,43,54.22,0.46,12.73,1258.9884000000002
970139,SKU_1667,87119.0,2021-08-16,11,20.22,0.47,29.12,117.8826
663339,SKU_1695,99741.0,2021-08-16,1,75.35,0.31,9.26,51.991499999999995
591513,SKU_1558,77140.0,2021-08-16,21,89.38,0.4,19.63,1126.1879999999999
180738,SKU_1930,51496.0,2021-08-16,32,99.45,0.45,28.21,1750.3200000000002
435740,SKU_1205,16214.0,2021-08-16,11,4.39,0.27,16.37,35.2517
684359,SKU_1721,43804.0,2021-08-16,23,55.56,0.33,19.45,856.1795999999999
230613,SKU_1274,50398.0,2021-08-17,4,57.96,0.07,9.22,215.6112
173601,SKU_1594,44635.0,2021-08-17,2,88.02,0.24,6.73,133.7904
129873,SKU_1096,91478.0,2021-08-17,20,57.36,0.26,10.07,848.928
792008,SKU_1178,43698.0,2021-08-17,28,12.15,0.06,26.48,319.78799999999995
171468,SKU_1866,59382.0,2021-08-17,9,68.3,0.46,16.72,331.938
912902,SKU_1147,91366.0,2021-08-17,-10,-38.4,0.19,17.75,311.04
820489,SKU_1796,18953.0,2021-08-17,5,1.75,0.33,8.99,5.862499999999999
108328,SKU_1383,17661.0,2021-08-17,10,91.08,0.15,23.35,774.18
237405,SKU_1071,64735.0,2021-08-17,9,49.22,0.02,14.42,434.1204
875807,SKU_1216,94073.0,2021-08-17,3,77.01,0.21,27.67,182.51370000000003
